email_id,rfq_id,vendor_id,direction,timestamp,from_email,to_email,subject,email_type,body_snippet,bid_amount_usd,delivery_days
EML-02010,RFQ-0098,V016,inbound,2024-10-15 11:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0098 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-02011,RFQ-0098,V016,inbound,2024-10-24 12:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0098 – Precision Arc Systems,bid,"Please find our quotation. Unit price USD 118.54. Total USD 45,993.52. Lead time 30 days.",45993.52,30.0
EML-02012,RFQ-0098,V002,outbound,2024-10-11 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectric.com,Request for Quotation – RFQ-0098 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0098. Bid deadline: 2024-10-25.,,
EML-02013,RFQ-0098,V002,inbound,2024-10-12 17:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0098,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02014,RFQ-0098,V002,inbound,2024-10-25 15:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0098 – Tanaka Electrical KK,bid,"Please find our quotation. Unit price USD 121.51. Total USD 47,145.88. Lead time 46 days.",47145.88,46.0
EML-02015,RFQ-0098,V011,outbound,2024-10-11 09:15:00,procurement@meridian-industrial.com,lisa@solarispowerco.com,Request for Quotation – RFQ-0098 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0098. Bid deadline: 2024-10-25.,,
EML-02016,RFQ-0098,V011,inbound,2024-10-14 15:00:00,lisa@solarispowerco.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0098,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02017,RFQ-0098,V011,inbound,2024-10-15 11:00:00,lisa@solarispowerco.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0098 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02018,RFQ-0098,V011,inbound,2024-10-16 11:00:00,lisa@solarispowerco.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0098 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-02019,RFQ-0098,V011,inbound,2024-10-24 12:00:00,lisa@solarispowerco.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0098 – Solaris Power Components,bid,"Please find our quotation. Unit price USD 119.06. Total USD 46,195.28. Lead time 25 days.",46195.28,25.0
EML-02020,RFQ-0098,V018,outbound,2024-10-11 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumeche.com,Request for Quotation – RFQ-0098 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0098. Bid deadline: 2024-10-25.,,
EML-02021,RFQ-0098,V018,inbound,2024-10-22 09:00:00,jennifer@guangzhoumeche.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0098 – Guangzhou Mech & Elec Co.,bid,"Please find our quotation. Unit price USD 133.85. Total USD 51,933.80. Lead time 26 days.",51933.8,26.0
EML-02022,RFQ-0098,V013,outbound,2024-10-11 09:15:00,procurement@meridian-industrial.com,john@vantagesensors.com,Request for Quotation – RFQ-0098 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0098. Bid deadline: 2024-10-25.,,
EML-02023,RFQ-0098,V013,inbound,2024-10-12 17:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0098,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02024,RFQ-0098,V013,inbound,2024-10-13 11:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0098 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02025,RFQ-0098,V013,inbound,2024-10-22 10:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0098 – Vantage Sensors GmbH,bid,"Please find our quotation. Unit price USD 124.40. Total USD 48,267.20. Lead time 48 days.",48267.2,48.0
EML-02026,RFQ-0098,V006,outbound,2024-10-11 09:15:00,procurement@meridian-industrial.com,andrew@brightsparkele.com,Request for Quotation – RFQ-0098 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0098. Bid deadline: 2024-10-25.,,
EML-02027,RFQ-0098,V006,inbound,2024-10-13 10:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0098,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02028,RFQ-0098,V006,inbound,2024-10-14 11:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0098 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02029,RFQ-0098,V006,inbound,2024-10-15 11:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0098 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-02030,RFQ-0098,V006,inbound,2024-10-23 15:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0098 – Bright Spark Electronics Ltd,bid,"Please find our quotation. Unit price USD 119.06. Total USD 46,195.28. Lead time 23 days.",46195.28,23.0
EML-02031,RFQ-0099,V013,outbound,2024-10-10 09:15:00,procurement@meridian-industrial.com,john@vantagesensors.com,Request for Quotation – RFQ-0099 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0099. Bid deadline: 2024-10-24.,,
EML-02032,RFQ-0099,V013,inbound,2024-10-11 15:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0099,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02033,RFQ-0099,V013,inbound,2024-10-12 11:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0099 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02034,RFQ-0099,V013,inbound,2024-10-23 15:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0099 – Vantage Sensors GmbH,bid,"Please find our quotation. Unit price USD 537.09. Total USD 69,284.61. Lead time 53 days.",69284.61,53.0
EML-02035,RFQ-0099,V006,outbound,2024-10-10 09:15:00,procurement@meridian-industrial.com,andrew@brightsparkele.com,Request for Quotation – RFQ-0099 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0099. Bid deadline: 2024-10-24.,,
EML-02036,RFQ-0099,V006,inbound,2024-10-12 15:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0099,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02037,RFQ-0099,V006,inbound,2024-10-13 11:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0099 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02038,RFQ-0099,V006,inbound,2024-10-22 11:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0099 – Bright Spark Electronics Ltd,bid,"Please find our quotation. Unit price USD 491.26. Total USD 63,372.54. Lead time 10 days.",63372.54,10.0
EML-02039,RFQ-0099,V016,outbound,2024-10-10 09:15:00,procurement@meridian-industrial.com,james@precisionarcsy.com,Request for Quotation – RFQ-0099 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0099. Bid deadline: 2024-10-24.,,
EML-02040,RFQ-0099,V016,inbound,2024-10-13 08:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0099,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02041,RFQ-0099,V016,inbound,2024-10-14 11:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0099 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02042,RFQ-0099,V016,inbound,2024-10-15 11:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0099 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-02043,RFQ-0099,V016,inbound,2024-10-22 17:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0099 – Precision Arc Systems,bid,"Please find our quotation. Unit price USD 468.82. Total USD 60,477.78. Lead time 40 days.",60477.78,40.0
EML-02044,RFQ-0099,V021,outbound,2024-10-10 09:15:00,procurement@meridian-industrial.com,terry@heliosmicrosys.com,Request for Quotation – RFQ-0099 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0099. Bid deadline: 2024-10-24.,,
EML-02045,RFQ-0099,V021,inbound,2024-10-14 11:00:00,terry@heliosmicrosys.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0099 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02046,RFQ-0099,V021,inbound,2024-10-24 09:00:00,terry@heliosmicrosys.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0099 – Helios Micro Systems,bid,"Please find our quotation. Unit price USD 521.06. Total USD 67,216.74. Lead time 44 days.",67216.74,44.0
EML-02047,RFQ-0099,V011,outbound,2024-10-10 09:15:00,procurement@meridian-industrial.com,lisa@solarispowerco.com,Request for Quotation – RFQ-0099 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0099. Bid deadline: 2024-10-24.,,
EML-02048,RFQ-0099,V011,inbound,2024-10-11 13:00:00,lisa@solarispowerco.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0099,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02049,RFQ-0099,V011,inbound,2024-10-12 11:00:00,lisa@solarispowerco.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0099 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-02050,RFQ-0099,V011,inbound,2024-10-24 11:00:00,lisa@solarispowerco.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0099 – Solaris Power Components,bid,"Please find our quotation. Unit price USD 429.97. Total USD 55,466.13. Lead time 30 days.",55466.13,30.0
EML-02051,RFQ-0099,V002,outbound,2024-10-10 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectric.com,Request for Quotation – RFQ-0099 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0099. Bid deadline: 2024-10-24.,,
EML-02052,RFQ-0099,V002,inbound,2024-10-13 10:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0099,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02053,RFQ-0099,V002,inbound,2024-10-21 10:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0099 – Tanaka Electrical KK,bid,"Please find our quotation. Unit price USD 531.57. Total USD 68,572.53. Lead time 22 days.",68572.53,22.0
EML-02054,RFQ-0099,V018,outbound,2024-10-10 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumeche.com,Request for Quotation – RFQ-0099 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0099. Bid deadline: 2024-10-24.,,
EML-02055,RFQ-0099,V018,inbound,2024-10-13 15:00:00,jennifer@guangzhoumeche.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0099,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02056,RFQ-0099,V018,inbound,2024-10-21 17:00:00,jennifer@guangzhoumeche.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0099 – Guangzhou Mech & Elec Co.,bid,"Please find our quotation. Unit price USD 583.69. Total USD 75,296.01. Lead time 37 days.",75296.01,37.0
EML-02057,RFQ-0100,V008,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,zachary@deltacomposite.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02058,RFQ-0100,V005,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,henry@cerronegrometa.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02059,RFQ-0100,V005,inbound,2024-10-25 14:00:00,henry@cerronegrometa.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0100,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02060,RFQ-0100,V005,inbound,2024-11-03 12:00:00,henry@cerronegrometa.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0100 – Cerro Negro Metals SA,bid,"Please find our quotation. Unit price USD 216.42. Total USD 51,507.96. Lead time 20 days.",51507.96,20.0
EML-02061,RFQ-0100,V003,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,gabrielle@patelalloyspvt.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02062,RFQ-0100,V015,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,shannon@nordicsteelas.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02063,RFQ-0100,V012,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,alex@indracopperwor.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02064,RFQ-0100,V012,inbound,2024-10-24 17:00:00,alex@indracopperwor.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0100,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02065,RFQ-0100,V012,inbound,2024-11-04 14:00:00,alex@indracopperwor.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0100 – Indra Copper Works,bid,"Please find our quotation. Unit price USD 232.33. Total USD 55,294.54. Lead time 46 days.",55294.54,46.0
EML-02066,RFQ-0100,V020,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,brandy@rajasthanraree.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02067,RFQ-0100,V020,inbound,2024-11-05 13:00:00,brandy@rajasthanraree.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0100 – Rajasthan Rare Earths Ltd,bid,"Please find our quotation. Unit price USD 214.29. Total USD 51,001.02. Lead time 42 days.",51001.02,42.0
EML-02068,RFQ-0100,V014,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,amy@coastalalloysp.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02069,RFQ-0100,V014,inbound,2024-10-24 16:00:00,amy@coastalalloysp.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0100,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02070,RFQ-0100,V014,inbound,2024-11-05 11:00:00,amy@coastalalloysp.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0100 – Coastal Alloys Pty Ltd,bid,"Please find our quotation. Unit price USD 226.50. Total USD 53,907.00. Lead time 17 days.",53907.0,17.0
EML-02071,RFQ-0100,V023,outbound,2024-10-22 09:15:00,procurement@meridian-industrial.com,rebecca@saharaindustri.com,Request for Quotation – RFQ-0100 – Raw Materials,rfq_invite,Please find attached our RFQ RFQ-0100. Bid deadline: 2024-11-05.,,
EML-02072,RFQ-0101,V022,outbound,2024-10-18 09:15:00,procurement@meridian-industrial.com,stephen@andeanprecisio.com,Request for Quotation – RFQ-0101 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0101. Bid deadline: 2024-10-29.,,
EML-02073,RFQ-0101,V022,inbound,2024-10-19 13:00:00,stephen@andeanprecisio.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0101,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-02074,RFQ-0101,V022,inbound,2024-10-27 09:00:00,stephen@andeanprecisio.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0101 – Andean Precision SRL,bid,"Please find our quotation. Unit price USD 139.47. Total USD 42,956.76. Lead time 17 days.",42956.76,17.0
EML-02075,RFQ-0101,V001,outbound,2024-10-18 09:15:00,procurement@meridian-industrial.com,allison@kovacsprecisio.com,Request for Quotation – RFQ-0101 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0101. Bid deadline: 2024-10-29.,,
